"Jahr (Endbestand)","Konfession (gruppiert 2) (Sort)","Konfession (gruppiert 2) (lang)","Schweiz / Ausland Heimat historisch (Sort)","Schweiz / Ausland Heimat historisch","Statistische Zone (historisch) (Code)","Statistische Zone (historisch) (5-Stellig)","Statistische Zone (historisch) (Name)","Stadtquartier (historisch) (Num)","Stadtquartier (historisch) (Name)","Stadtkreis (historisch) (Num)","Stadtkreis (historisch) (Name)","Anzahl Personen"
"2012",2,"römisch-katholisch",2,"AusländerInnen",12204,"12204","Schürgistrasse",122,"Schwamendingen-Mitte",12,"Kreis 12",439
"2012",2,"römisch-katholisch",2,"AusländerInnen",12205,"12205","Roswiesenstrasse",122,"Schwamendingen-Mitte",12,"Kreis 12",280
"2012",2,"römisch-katholisch",2,"AusländerInnen",12301,"12301","Kronwiesenstrasse",123,"Hirzenbach",12,"Kreis 12",217
"2012",2,"römisch-katholisch",2,"AusländerInnen",12302,"12302","Hirzenbachstrasse",123,"Hirzenbach",12,"Kreis 12",533
"2012",2,"römisch-katholisch",2,"AusländerInnen",12303,"12303","Mattenhof",123,"Hirzenbach",12,"Kreis 12",589
"2012",2,"römisch-katholisch",2,"AusländerInnen",12304,"12304","Probsteistrasse",123,"Hirzenbach",12,"Kreis 12",178
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",1101,"01101","Zähringerstrasse",11,"Rathaus",1,"Kreis 1",122
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",1102,"01102","Zentralbibliothek",11,"Rathaus",1,"Kreis 1",316
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",1103,"01103","Grossmünster",11,"Rathaus",1,"Kreis 1",247
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",1104,"01104","Oberdorf",11,"Rathaus",1,"Kreis 1",211
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",1201,"01201","Central",12,"Hochschulen",1,"Kreis 1",88
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",1202,"01202","ETH / Universität",12,"Hochschulen",1,"Kreis 1",13
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",1203,"01203","Bellevue",12,"Hochschulen",1,"Kreis 1",81
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",1301,"01301","Schipfe",13,"Lindenhof",1,"Kreis 1",143
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",1302,"01302","Münsterhof",13,"Lindenhof",1,"Kreis 1",94
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",1303,"01303","Stadthaus",13,"Lindenhof",1,"Kreis 1",5
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",1401,"01401","Bahnhofplatz",14,"City",1,"Kreis 1",11
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",1402,"01402","Sihlporte",14,"City",1,"Kreis 1",29
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",1403,"01403","Selnaustrasse",14,"City",1,"Kreis 1",209
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",1404,"01404","Paradeplatz",14,"City",1,"Kreis 1",3
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",2101,"02101","Bahnhof Wollishofen",21,"Wollishofen",2,"Kreis 2",97
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",2102,"02102","Bellariastrasse",21,"Wollishofen",2,"Kreis 2",784
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",2103,"02103","Jugendherberge",21,"Wollishofen",2,"Kreis 2",488
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",2104,"02104","Morgental",21,"Wollishofen",2,"Kreis 2",397
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",2105,"02105","Manegg",21,"Wollishofen",2,"Kreis 2",8
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",2106,"02106","Waschanstalt",21,"Wollishofen",2,"Kreis 2",63
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",2107,"02107","Auf der Egg",21,"Wollishofen",2,"Kreis 2",395
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",2108,"02108","Neubühl",21,"Wollishofen",2,"Kreis 2",878
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",2109,"02109","Entlisberg",21,"Wollishofen",2,"Kreis 2",1092
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",2110,"02110","Verenastrasse",21,"Wollishofen",2,"Kreis 2",306
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",2111,"02111","Seeblickstrasse",21,"Wollishofen",2,"Kreis 2",235
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",2301,"02301","Höckler",23,"Leimbach",2,"Kreis 2",582
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",2302,"02302","Mahrbachweg",23,"Leimbach",2,"Kreis 2",431
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",2303,"02303","Sihlweidstrasse",23,"Leimbach",2,"Kreis 2",559
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",2401,"02401","Parkring",24,"Enge",2,"Kreis 2",359
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",2402,"02402","Kongresshaus",24,"Enge",2,"Kreis 2",216
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",2403,"02403","Belvoir-Park",24,"Enge",2,"Kreis 2",375
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",2404,"02404","Museum Rietberg",24,"Enge",2,"Kreis 2",1006
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",2405,"02405","Rieterplatz",24,"Enge",2,"Kreis 2",754
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",2406,"02406","Gartenstrasse",24,"Enge",2,"Kreis 2",74
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",3101,"03101","Höfliweg",31,"Alt-Wiedikon",3,"Kreis 3",1167
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",3102,"03102","Goldbrunnenplatz",31,"Alt-Wiedikon",3,"Kreis 3",638
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",3103,"03103","Gotthelfstrasse",31,"Alt-Wiedikon",3,"Kreis 3",528
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",3104,"03104","Manesseplatz",31,"Alt-Wiedikon",3,"Kreis 3",1106
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",3105,"03105","Binz",31,"Alt-Wiedikon",3,"Kreis 3",720
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",3106,"03106","Saalsporthalle",31,"Alt-Wiedikon",3,"Kreis 3",755
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",3301,"03301","Heuried",33,"Friesenberg",3,"Kreis 3",354
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",3302,"03302","Gehrenholz",33,"Friesenberg",3,"Kreis 3",1072
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",3303,"03303","Uetliberg",33,"Friesenberg",3,"Kreis 3",728
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",3304,"03304","Strassenverkehrsamt",33,"Friesenberg",3,"Kreis 3",419
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",3305,"03305","Albisgüetli",33,"Friesenberg",3,"Kreis 3",524
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",3306,"03306","Triemli",33,"Friesenberg",3,"Kreis 3",585
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",3401,"03401","Schaufelbergerstrasse",34,"Sihlfeld",3,"Kreis 3",846
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",3402,"03402","FriedhofSihlfeld",34,"Sihlfeld",3,"Kreis 3",464
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",3403,"03403","Brahmsstrasse",34,"Sihlfeld",3,"Kreis 3",958
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",3404,"03404","Fritschistrasse",34,"Sihlfeld",3,"Kreis 3",964
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",3405,"03405","Idaplatz",34,"Sihlfeld",3,"Kreis 3",1020
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",3406,"03406","Zwinglihaus",34,"Sihlfeld",3,"Kreis 3",1089
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",3407,"03407","BahnhofWiedikon",34,"Sihlfeld",3,"Kreis 3",658
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",3408,"03408","Sihlhölzli",34,"Sihlfeld",3,"Kreis 3",721
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",4101,"04101","Kalkbreite",41,"Werd",4,"Kreis 4",507
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",4102,"04102","Werdplatz",41,"Werd",4,"Kreis 4",200
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",4103,"04103","Schöntalstrasse",41,"Werd",4,"Kreis 4",668
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",4201,"04201","Schöneggplatz",42,"Langstrasse",4,"Kreis 4",528
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",4202,"04202","Bäckeranlage",42,"Langstrasse",4,"Kreis 4",337
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",4203,"04203","Engelstrasse",42,"Langstrasse",4,"Kreis 4",896
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",4204,"04204","Bezirksgebäude",42,"Langstrasse",4,"Kreis 4",107
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",4205,"04205","Volkshaus",42,"Langstrasse",4,"Kreis 4",528
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",4206,"04206","Sihlpost",42,"Langstrasse",4,"Kreis 4",362
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",4401,"04401","Schlachthof",44,"Hard",4,"Kreis 4",560
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",4402,"04402","Norastrasse",44,"Hard",4,"Kreis 4",978
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",4403,"04403","Bullingerhof",44,"Hard",4,"Kreis 4",826
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",4404,"04404","Lochergut",44,"Hard",4,"Kreis 4",654
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",4405,"04405","Güterbahnhof",44,"Hard",4,"Kreis 4",772
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",5101,"05101","Josefswiese",51,"Gewerbeschule",5,"Kreis 5",1082
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",5102,"05102","Quellenstrasse",51,"Gewerbeschule",5,"Kreis 5",1027
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",5103,"05103","Berufsschule",51,"Gewerbeschule",5,"Kreis 5",233
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",5104,"05104","Museum für Gestaltung",51,"Gewerbeschule",5,"Kreis 5",89
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",5105,"05105","Johannesgasse",51,"Gewerbeschule",5,"Kreis 5",440
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",5106,"05106","Konradstrasse",51,"Gewerbeschule",5,"Kreis 5",258
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",5201,"05201","Hardturm",52,"Escher Wyss",5,"Kreis 5",433
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",5202,"05202","Technopark",52,"Escher Wyss",5,"Kreis 5",351
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",5203,"05203","Neue Hard",52,"Escher Wyss",5,"Kreis 5",366
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",5204,"05204","KV-Business School",52,"Escher Wyss",5,"Kreis 5",9
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",6101,"06101","Nordheim",61,"Unterstrass",6,"Kreis 6",184
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",6102,"06102","Kiefernweg",61,"Unterstrass",6,"Kreis 6",585
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",6103,"06103","Freibad Allenmoos",61,"Unterstrass",6,"Kreis 6",193
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",6104,"06104","Radio-Studio",61,"Unterstrass",6,"Kreis 6",445
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",6105,"06105","Steinkluppe",61,"Unterstrass",6,"Kreis 6",466
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",6106,"06106","Seminarstrasse",61,"Unterstrass",6,"Kreis 6",450
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",6107,"06107","Guggachstrasse",61,"Unterstrass",6,"Kreis 6",692
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",6108,"06108","Stüssistrasse",61,"Unterstrass",6,"Kreis 6",897
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",6109,"06109","Irchel",61,"Unterstrass",6,"Kreis 6",642
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",6110,"06110","Gemsenstrasse",61,"Unterstrass",6,"Kreis 6",366
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",6111,"06111","Schindlerstrasse",61,"Unterstrass",6,"Kreis 6",647
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",6112,"06112","Drahtschmidli",61,"Unterstrass",6,"Kreis 6",289
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",6113,"06113","Beckenhof",61,"Unterstrass",6,"Kreis 6",379
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",6301,"06301","UniIrchel",63,"Oberstrass",6,"Kreis 6",102
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",6302,"06302","Letzistrasse",63,"Oberstrass",6,"Kreis 6",431
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",6303,"06303","Ottikerstrasse",63,"Oberstrass",6,"Kreis 6",624
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",6304,"06304","Culmannstrasse",63,"Oberstrass",6,"Kreis 6",590
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",6305,"06305","Frauenklinik",63,"Oberstrass",6,"Kreis 6",331
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",6306,"06306","Rigistrasse",63,"Oberstrass",6,"Kreis 6",498
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",6307,"06307","Rigiblick",63,"Oberstrass",6,"Kreis 6",181
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7101,"07101","Heubeeriweg",71,"Fluntern",7,"Kreis 7",421
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7102,"07102","Sonnenbad",71,"Fluntern",7,"Kreis 7",261
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7103,"07103","Bethanien",71,"Fluntern",7,"Kreis 7",584
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7104,"07104","Universitätsspital",71,"Fluntern",7,"Kreis 7",321
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7105,"07105","Platte",71,"Fluntern",7,"Kreis 7",364
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7106,"07106","Zoo",71,"Fluntern",7,"Kreis 7",81
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7201,"07201","Dolder",72,"Hottingen",7,"Kreis 7",80
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7202,"07202","Sonnenberg",72,"Hottingen",7,"Kreis 7",224
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7203,"07203","Doldertal",72,"Hottingen",7,"Kreis 7",284
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7204,"07204","Kinderspital",72,"Hottingen",7,"Kreis 7",764
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7205,"07205","Merkurplatz",72,"Hottingen",7,"Kreis 7",670
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7206,"07206","Pflegerinnenschule",72,"Hottingen",7,"Kreis 7",339
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7207,"07207","Eidmattstrasse",72,"Hottingen",7,"Kreis 7",598
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7301,"07301","Degenried",73,"Hirslanden",7,"Kreis 7",394
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7302,"07302","Klusplatz",73,"Hirslanden",7,"Kreis 7",653
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7303,"07303","Hegibachplatz",73,"Hirslanden",7,"Kreis 7",976
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7401,"07401","Buchzelgstrasse",74,"Witikon",7,"Kreis 7",642
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7402,"07402","Carl Spitteler-Strasse",74,"Witikon",7,"Kreis 7",511
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7403,"07403","Eierbrecht",74,"Witikon",7,"Kreis 7",409
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7404,"07404","Loorenstrasse",74,"Witikon",7,"Kreis 7",149
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7405,"07405","Glockenacker",74,"Witikon",7,"Kreis 7",216
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7406,"07406","ImTrichtisal",74,"Witikon",7,"Kreis 7",334
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",7407,"07407","Trichtenhausen",74,"Witikon",7,"Kreis 7",311
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",8101,"08101","Seebad Utoquai",81,"Seefeld",8,"Kreis 8",297
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",8102,"08102","Chinagarten",81,"Seefeld",8,"Kreis 8",496
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",8103,"08103","Tiefenbrunnen",81,"Seefeld",8,"Kreis 8",440
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",8201,"08201","Holbeinstrasse",82,"Mühlebach",8,"Kreis 8",462
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",8202,"08202","Riesbachstrasse",82,"Mühlebach",8,"Kreis 8",234
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",8203,"08203","Geranienstrasse",82,"Mühlebach",8,"Kreis 8",545
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",8204,"08204","In der Mühle",82,"Mühlebach",8,"Kreis 8",317
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",8301,"08301","Neumünster",83,"Weinegg",8,"Kreis 8",129
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",8302,"08302","Botanischer Garten",83,"Weinegg",8,"Kreis 8",216
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",8303,"08303","Burghölzli",83,"Weinegg",8,"Kreis 8",494
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",8304,"08304","Rehalp",83,"Weinegg",8,"Kreis 8",461
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9101,"09101","Brünneliacker",91,"Albisrieden",9,"Kreis 9",266
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9102,"09102","In den Rütenen",91,"Albisrieden",9,"Kreis 9",609
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9103,"09103","Bockhornstrasse",91,"Albisrieden",9,"Kreis 9",336
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9104,"09104","Zollfreilager",91,"Albisrieden",9,"Kreis 9",695
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9105,"09105","In der Ey",91,"Albisrieden",9,"Kreis 9",911
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9106,"09106","Mühlezelgstrasse",91,"Albisrieden",9,"Kreis 9",455
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9107,"09107","Letzigraben",91,"Albisrieden",9,"Kreis 9",524
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9108,"09108","Sackzelg",91,"Albisrieden",9,"Kreis 9",214
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9109,"09109","Espenhof",91,"Albisrieden",9,"Kreis 9",1071
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9201,"09201","Dunkelhölzli",92,"Altstetten",9,"Kreis 9",642
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9202,"09202","Loogartenstrasse",92,"Altstetten",9,"Kreis 9",752
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9203,"09203","Eichbühl",92,"Altstetten",9,"Kreis 9",580
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9204,"09204","Buchlern",92,"Altstetten",9,"Kreis 9",738
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9205,"09205","Dachslernstrasse",92,"Altstetten",9,"Kreis 9",554
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9206,"09206","Bachmattstrasse",92,"Altstetten",9,"Kreis 9",780
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9207,"09207","Werdhölzli",92,"Altstetten",9,"Kreis 9",288
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9208,"09208","Hardhof",92,"Altstetten",9,"Kreis 9",16
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9209,"09209","Altstetterplatz",92,"Altstetten",9,"Kreis 9",586
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9210,"09210","Calandastrasse",92,"Altstetten",9,"Kreis 9",439
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9211,"09211","Zwyssigstrasse",92,"Altstetten",9,"Kreis 9",378
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9212,"09212","Grimselstrasse",92,"Altstetten",9,"Kreis 9",501
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9213,"09213","Edelweissstrasse",92,"Altstetten",9,"Kreis 9",483
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9214,"09214","Letzigrund",92,"Altstetten",9,"Kreis 9",645
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9215,"09215","Juchhof",92,"Altstetten",9,"Kreis 9",245
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",9216,"09216","Grünaustrasse",92,"Altstetten",9,"Kreis 9",815
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",10101,"10101","Riedhof",101,"Höngg",10,"Kreis 10",830
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",10102,"10102","Hönggerberg",101,"Höngg",10,"Kreis 10",612
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",10103,"10103","Imbisbühlstrasse",101,"Höngg",10,"Kreis 10",783
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",10104,"10104","Werdinsel",101,"Höngg",10,"Kreis 10",569
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",10106,"10106","Bauherrenstrasse",101,"Höngg",10,"Kreis 10",389
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",10107,"10107","Grossmannstrasse",101,"Höngg",10,"Kreis 10",625
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",10108,"10108","Waidbad",101,"Höngg",10,"Kreis 10",523
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",10109,"10109","Rütihof",101,"Höngg",10,"Kreis 10",1056
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",10110,"10110","Gsteigstrasse",101,"Höngg",10,"Kreis 10",522
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",10201,"10201","Waidspital",102,"Wipkingen",10,"Kreis 10",272
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",10202,"10202","Im Sydefädeli",102,"Wipkingen",10,"Kreis 10",956
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",10203,"10203","Zschokkestrasse",102,"Wipkingen",10,"Kreis 10",494
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",10204,"10204","Rosengartenstrasse",102,"Wipkingen",10,"Kreis 10",401
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",10205,"10205","Röschibachstrasse",102,"Wipkingen",10,"Kreis 10",895
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",10206,"10206","Schubertstrasse",102,"Wipkingen",10,"Kreis 10",707
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",10207,"10207","Letten",102,"Wipkingen",10,"Kreis 10",696
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",11101,"11101","Katzensee",111,"Affoltern",11,"Kreis 11",1265
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",11102,"11102","Furttalstrasse",111,"Affoltern",11,"Kreis 11",563
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",11103,"11103","Zehntenhausplatz",111,"Affoltern",11,"Kreis 11",1207
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",11104,"11104","Schauenbergstrasse",111,"Affoltern",11,"Kreis 11",1683
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",11105,"11105","Schützenmatt",111,"Affoltern",11,"Kreis 11",490
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",11106,"11106","Hürststrasse",111,"Affoltern",11,"Kreis 11",921
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",11107,"11107","Reckenholz",111,"Affoltern",11,"Kreis 11",1056
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",11501,"11501","Affolternstrasse",115,"Oerlikon",11,"Kreis 11",1341
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",11502,"11502","Holunderhof",115,"Oerlikon",11,"Kreis 11",405
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",11503,"11503","Albin Zollinger-Platz",115,"Oerlikon",11,"Kreis 11",695
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",11504,"11504","Marktplatz Oerlikon",115,"Oerlikon",11,"Kreis 11",454
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",11505,"11505","Stadthof",115,"Oerlikon",11,"Kreis 11",526
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",11506,"11506","Messegelände",115,"Oerlikon",11,"Kreis 11",461
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",11507,"11507","Magdalenenstrasse",115,"Oerlikon",11,"Kreis 11",419
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",11508,"11508","Berninaplatz",115,"Oerlikon",11,"Kreis 11",489
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",11509,"11509","Gorwiden",115,"Oerlikon",11,"Kreis 11",304
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",11510,"11510","Murwiesenstrasse",115,"Oerlikon",11,"Kreis 11",160
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",11901,"11901","Köschenrüti",119,"Seebach",11,"Kreis 11",1176
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",11902,"11902","Schwandenholz",119,"Seebach",11,"Kreis 11",1045
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",11903,"11903","Rickenstrasse",119,"Seebach",11,"Kreis 11",378
"2012",3,"andere / ohne / unbekannt",1,"SchweizerInnen",11904,"11904","Höhenring",119,"Seebach",11,"Kreis 11",946
